"category","name","label","label2","address","postal_code","country","latitude","longitude"
"TRANSPORTATION","CANBERRA MRT STATION","RED","NS12",27597.3086,47196.1838,"Singapore",1.4431,103.8297
"TRANSPORTATION","CASHEW MRT STATION","BLUE","DT2",20362.9591,39043.5835,"Singapore",1.369369831,103.764714
"TRANSPORTATION","CHANGI AIRPORT MRT STATION","OTHERS","CG2",45254.8614,37711.015,"Singapore",1.357314545,103.9883212
"TRANSPORTATION","CHENG LIM LRT STATION","OTHERS","SW1",34730.4628,42018.8886,"Singapore",1.396277631,103.8937792
"TRANSPORTATION","CHINATOWN MRT STATION","BLUE","DT19",29238.9683,29686.5359,"Singapore",1.284748969,103.8444484
"TRANSPORTATION","CHINATOWN MRT STATION","PURPLE","NE4",29124.9585,29643.4786,"Singapore",1.284359578,103.8434242
"TRANSPORTATION","CHINESE GARDEN MRT STATION","GREEN","EW25",16790.7466,36056.3019,"Singapore",1.342352821,103.7326244
"TRANSPORTATION","CHOA CHU KANG LRT STATION","OTHERS","BP1",18121.6052,40753.8693,"Singapore",1.38483636,103.7445797
"TRANSPORTATION","CHOA CHU KANG MRT STATION","RED","NS4",18097.9271,40811.9589,"Singapore",1.385361693,103.744367
"TRANSPORTATION","CITY HALL MRT STATION","GREEN","EW13",30144.2851,30591.8478,"Singapore",1.292936243,103.852581
"TRANSPORTATION","CITY HALL MRT STATION","RED","NS25",30144.2851,30591.8478,"Singapore",1.292936243,103.852581
"TRANSPORTATION","CLARKE QUAY MRT STATION","PURPLE","NE5",29473.1249,30088.7038,"Singapore",1.288386024,103.8465519
"TRANSPORTATION","CLEMENTI MRT STATION","GREEN","EW23",20430.06,33026.6075,"Singapore",1.314954492,103.7653168
"TRANSPORTATION","COMMONWEALTH MRT STATION","GREEN","EW20",24103.2523,31642.6034,"Singapore",1.302438735,103.7983136
"TRANSPORTATION","COMPASSVALE LRT STATION","OTHERS","SE1",35475.5631,41821.5783,"Singapore",1.394493046,103.9004726
"TRANSPORTATION","CORAL EDGE LRT STATION","OTHERS","PE3",36820.8455,41757.0642,"Singapore",1.393909226,103.9125574
"TRANSPORTATION","COVE LRT STATION","OTHERS","PE1",36084.2293,42351.1334,"Singapore",1.399281985,103.9059403
"TRANSPORTATION","DAKOTA MRT STATION","YELLOW","CC8",34159.2741,32299.8905,"Singapore",1.30838264,103.888648
"TRANSPORTATION","DAMAI LRT STATION","OTHERS","PE7",36378.1828,43009.3794,"Singapore",1.405234836,103.9085809
