"category","name","label","label2","address","postal_code","country","latitude","longitude"
"PARKS","CONNAUGHT DRIVE","RESERVES","CO154",NA,NA,"Singapore",1.28829931,103.8523831
"PARKS","CONNAUGHT DRIVE","RESERVES","CO154",NA,NA,"Singapore",1.291425243,103.8540559
"PARKS","CONNAUGHT DRIVE","RESERVES","CO154",NA,NA,"Singapore",1.291565127,103.8541568
"PARKS","CONNAUGHT DRIVE","RESERVES","CO154",NA,NA,"Singapore",1.301877562,104.686123
"PARKS","HENRY PK","RESERVES","WB526",NA,NA,"Singapore",1.316267026,103.7831238
"PARKS","NOVENA RISE PK","RESERVES","ST531",NA,NA,"Singapore",1.324699156,103.8429024
"PARKS","FUYONG INTERIM PK","RESERVES","PKWR011",NA,NA,"Singapore",1.357446055,103.7688028
"PARKS","ANG MO KIO TOWN GARDEN WEST","RESERVES","NA501",NA,NA,"Singapore",1.374167607,103.8429487
"PARKS","CHOA CHU KANG PK","RESERVES","NW502",NA,NA,"Singapore",1.387072049,103.7473877
"PARKS","Tampines North Boulevard Park","RESERVES","WT517",NA,NA,"Singapore",1.363742219,103.9407308
"PARKS","EAST COAST PARK AREA D","RESERVES","EE503",NA,NA,"Singapore",1.304322599,103.9247547
"PARKS","Bishan-Ang Mo Kio Park (Pond Gardens)","RESERVES","NA502",NA,NA,"Singapore",1.365170695,103.8362982
"PARKS","ST. NICHOLAS VIEW PLAYGROUND","RESERVES","NA508",NA,NA,"Singapore",1.371706011,103.8328149
"PARKS","Hampstead Wetlands Park","RESERVES","PKCN003",NA,NA,"Singapore",1.409355825,103.8692833
"PARKS","Jurong Lake Gardens West","RESERVES","PKWR018",NA,NA,"Singapore",1.333822443,103.7266331
"PARKS","Labrador Nature Reserve","RESERVES","NRNP01",NA,NA,"Singapore",1.266612185,103.8025392
"PARKS","Bukit Timah Nature Reserve","RESERVES","NRNP03",NA,NA,"Singapore",1.35443434,103.7780731
"PARKS","Labrador Nature Park","RESERVES","NRNP18",NA,NA,"Singapore",1.264399821,103.8039486
"PARKS","Labrador Nature Park","RESERVES","NRNP18",NA,NA,"Singapore",1.268687074,103.8005797
"PARKS","Labrador Nature Park","RESERVES","NRNP18",NA,NA,"Singapore",1.265988691,103.8042784
"PARKS","Labrador Nature Park","RESERVES","NRNP18",NA,NA,"Singapore",1.272192196,103.8026857
"PARKS","SpringLeaf Nature Park","RESERVES","NRNP14",NA,NA,"Singapore",1.401902544,103.8201246
"PARKS","SpringLeaf Nature Park","RESERVES","NRNP14",NA,NA,"Singapore",1.400089284,103.8197167
"PARKS","SpringLeaf Nature Park","RESERVES","NRNP14",NA,NA,"Singapore",1.400755239,103.8154836
"PARKS","SpringLeaf Nature Park","RESERVES","NRNP14",NA,NA,"Singapore",1.402257052,103.8218385
"PARKS","SpringLeaf Nature Park","RESERVES","NRNP14",NA,NA,"Singapore",1.401394357,103.8192636
"PARKS","SpringLeaf Nature Park","RESERVES","NRNP14",NA,NA,"Singapore",1.402875153,103.8253575
"PARKS","SpringLeaf Nature Park","RESERVES","NRNP14",NA,NA,"Singapore",1.40202286,103.8257898
"PARKS","SpringLeaf Nature Park","RESERVES","NRNP14",NA,NA,"Singapore",1.401268403,103.8230006
"PARKS","SpringLeaf Nature Park","RESERVES","NRNP14",NA,NA,"Singapore",1.401245206,103.81782
"PARKS","SpringLeaf Nature Park","RESERVES","NRNP14",NA,NA,"Singapore",1.40163535,103.8241757
"PARKS","Central Catchment Nature Reserve","RESERVES","NRNP04",NA,NA,"Singapore",1.376327189,103.8018922
"PARKS","Central Catchment Nature Reserve","RESERVES","NRNP04",NA,NA,"Singapore",1.414320041,103.7903017
"PARKS","Central Catchment Nature Reserve","RESERVES","NRNP04",NA,NA,"Singapore",1.40868569,103.8073841
"PARKS","Central Catchment Nature Reserve","RESERVES","NRNP04",NA,NA,"Singapore",1.413450142,103.8056238
"PARKS","Sungei Buloh Southern Extension","RESERVES","NRNP30",NA,NA,"Singapore",1.435828486,103.7205689
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.351230826,103.7716431
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.332400127,103.7813298
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.403262189,103.7535474
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.374190385,103.7621109
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.368202468,103.7647578
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.360015514,103.7666591
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.396676347,103.7527265
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.425219316,103.7603673
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.420034215,103.7548394
